NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,visibility_type,modifier_type,isStatic_type,NOPA_type,number_private_visibility_attributes,number_protected_visibility_attributes,is_smelly
18.0,6.0,8.0,20,12.0,3.0,6.0,10,12.0,26.0,3,5,38,10.0,10.0,10.0,9.0,8.0,2,9,4.0,5,6.0,11.0,2.0,26,18.0,114,22,1.0,9.0,0.0,36,0,84,12.0,24.0,16.0,23.0,26.0,10.0,false
0.0,5.0,20.0,15,14.0,7.0,17.0,23,25.0,6.0,3,84,138,4.0,21.0,4.0,12.0,4.0,16,6,10.0,3,5.0,23.0,5.0,8,17.0,23,34,0.0,16.0,9.0,14,29,77,6.0,26.0,19.0,26.0,2.0,9.0,false
13.0,6.0,20.0,31,20.0,25.0,1.0,36,15.0,16.0,1,28,104,19.0,5.0,17.0,23.0,14.0,1,6,9.0,5,1.0,18.0,18.0,18,23.0,18,35,12.0,24.0,16.0,6,2,4,12.0,3.0,23.0,18.0,26.0,8.0,false
0.0,23.0,0.0,11,22.0,17.0,10.0,34,22.0,18.0,0,110,86,22.0,16.0,8.0,22.0,5.0,5,2,9.0,17,23.0,12.0,9.0,35,0.0,12,21,13.0,0.0,2.0,34,16,116,21.0,22.0,3.0,17.0,18.0,18.0,false
24.0,9.0,0.0,6,5.0,25.0,0.0,12,0.0,14.0,1,1,131,6.0,16.0,13.0,18.0,7.0,15,10,23.0,3,5.0,3.0,8.0,23,0.0,134,27,8.0,0.0,2.0,32,17,73,9.0,26.0,25.0,0.0,14.0,0.0,true
18.0,15.0,11.0,33,13.0,7.0,12.0,6,25.0,5.0,2,53,28,25.0,16.0,19.0,0.0,18.0,5,11,10.0,18,20.0,4.0,12.0,18,13.0,2,11,25.0,8.0,24.0,21,15,124,18.0,1.0,5.0,25.0,2.0,17.0,false
4.0,9.0,14.0,27,5.0,10.0,9.0,7,6.0,23.0,1,147,104,7.0,11.0,10.0,25.0,7.0,11,6,1.0,0,11.0,13.0,11.0,8,26.0,127,26,26.0,4.0,22.0,12,20,77,10.0,6.0,18.0,12.0,3.0,21.0,true
10.0,4.0,11.0,3,19.0,7.0,1.0,33,23.0,5.0,1,121,44,20.0,25.0,2.0,23.0,22.0,16,11,26.0,9,12.0,25.0,8.0,31,20.0,14,15,5.0,14.0,21.0,29,0,147,25.0,7.0,8.0,8.0,20.0,10.0,true
25.0,0.0,22.0,28,9.0,26.0,24.0,16,20.0,23.0,3,84,121,4.0,21.0,26.0,3.0,25.0,5,6,13.0,1,18.0,4.0,17.0,29,10.0,3,12,26.0,2.0,10.0,8,1,99,7.0,24.0,22.0,9.0,9.0,9.0,true
2.0,20.0,8.0,14,6.0,1.0,12.0,15,25.0,19.0,0,138,142,4.0,20.0,3.0,7.0,25.0,12,8,6.0,19,25.0,10.0,4.0,34,9.0,2,23,20.0,9.0,2.0,4,15,76,21.0,2.0,18.0,4.0,12.0,11.0,false
11.0,9.0,19.0,12,4.0,2.0,9.0,31,1.0,7.0,3,87,28,19.0,2.0,24.0,23.0,16.0,5,7,18.0,3,17.0,8.0,15.0,34,12.0,64,17,11.0,9.0,17.0,6,2,10,6.0,26.0,18.0,4.0,6.0,9.0,false
21.0,18.0,2.0,7,5.0,2.0,4.0,16,0.0,16.0,3,83,68,5.0,12.0,5.0,4.0,5.0,12,9,13.0,14,23.0,1.0,4.0,8,26.0,28,34,16.0,12.0,12.0,0,6,81,13.0,0.0,15.0,14.0,12.0,11.0,false
17.0,25.0,4.0,4,25.0,10.0,2.0,34,23.0,14.0,2,42,145,13.0,25.0,1.0,7.0,9.0,18,3,1.0,9,24.0,19.0,0.0,22,2.0,8,22,10.0,20.0,18.0,17,8,86,0.0,16.0,13.0,22.0,9.0,19.0,false
15.0,20.0,20.0,35,25.0,9.0,9.0,33,17.0,22.0,2,20,125,6.0,22.0,15.0,26.0,6.0,15,11,9.0,12,25.0,7.0,4.0,0,12.0,103,27,26.0,21.0,10.0,30,8,100,5.0,2.0,8.0,25.0,20.0,26.0,false
15.0,22.0,18.0,6,5.0,16.0,9.0,23,0.0,6.0,1,25,89,17.0,10.0,16.0,3.0,1.0,15,10,10.0,3,12.0,1.0,1.0,27,9.0,124,34,21.0,20.0,18.0,5,19,43,4.0,1.0,26.0,8.0,18.0,6.0,true
16.0,22.0,13.0,2,17.0,15.0,21.0,34,8.0,22.0,3,137,25,18.0,21.0,8.0,10.0,22.0,14,10,4.0,4,5.0,25.0,10.0,21,12.0,86,21,19.0,5.0,7.0,9,7,148,8.0,25.0,19.0,24.0,9.0,23.0,false
5.0,0.0,12.0,32,22.0,16.0,21.0,6,20.0,7.0,0,11,7,22.0,4.0,23.0,26.0,0.0,16,0,8.0,16,7.0,7.0,3.0,18,7.0,24,31,24.0,13.0,25.0,25,5,35,17.0,9.0,3.0,2.0,9.0,7.0,false
22.0,5.0,8.0,21,1.0,5.0,8.0,10,5.0,16.0,1,47,3,8.0,17.0,18.0,19.0,17.0,1,3,8.0,7,22.0,12.0,18.0,33,20.0,125,24,19.0,8.0,22.0,26,23,120,9.0,14.0,7.0,21.0,2.0,5.0,false
1.0,6.0,20.0,15,12.0,17.0,18.0,8,25.0,22.0,0,116,146,7.0,5.0,8.0,15.0,9.0,10,3,15.0,0,7.0,13.0,2.0,14,24.0,125,4,23.0,0.0,6.0,11,22,117,24.0,21.0,19.0,6.0,2.0,8.0,true
2.0,1.0,20.0,13,17.0,14.0,24.0,2,19.0,4.0,1,125,16,23.0,4.0,23.0,18.0,21.0,14,4,1.0,0,23.0,6.0,0.0,12,18.0,9,30,11.0,22.0,22.0,28,9,33,18.0,3.0,9.0,1.0,11.0,20.0,false
18.0,3.0,14.0,33,13.0,7.0,26.0,21,6.0,25.0,2,125,91,21.0,0.0,20.0,13.0,4.0,10,3,20.0,5,12.0,11.0,15.0,19,15.0,109,19,20.0,13.0,4.0,17,8,48,3.0,16.0,18.0,20.0,5.0,14.0,true
26.0,14.0,8.0,12,8.0,8.0,23.0,14,10.0,23.0,3,141,103,20.0,7.0,14.0,8.0,7.0,15,8,5.0,7,11.0,10.0,19.0,5,26.0,32,19,5.0,5.0,19.0,4,4,19,16.0,8.0,13.0,3.0,22.0,7.0,false
5.0,2.0,8.0,21,0.0,11.0,13.0,24,20.0,5.0,3,114,106,14.0,23.0,20.0,25.0,14.0,18,5,25.0,15,19.0,17.0,11.0,21,19.0,56,1,10.0,5.0,14.0,26,12,89,0.0,25.0,12.0,23.0,5.0,3.0,false
15.0,15.0,15.0,32,25.0,7.0,0.0,33,22.0,26.0,3,135,2,19.0,24.0,8.0,1.0,16.0,10,5,2.0,20,14.0,17.0,25.0,14,14.0,71,18,22.0,16.0,16.0,6,30,133,4.0,0.0,5.0,19.0,15.0,0.0,false
7.0,25.0,18.0,4,15.0,0.0,26.0,8,16.0,22.0,0,146,57,17.0,16.0,18.0,3.0,11.0,2,0,15.0,7,10.0,19.0,11.0,1,25.0,99,23,4.0,25.0,20.0,18,9,5,26.0,23.0,18.0,13.0,22.0,17.0,false
17.0,25.0,15.0,16,3.0,8.0,10.0,10,25.0,22.0,3,111,81,10.0,16.0,14.0,0.0,16.0,2,8,15.0,10,24.0,16.0,13.0,6,25.0,22,8,26.0,14.0,9.0,29,0,120,25.0,11.0,9.0,17.0,21.0,14.0,false
16.0,14.0,20.0,27,21.0,10.0,14.0,13,8.0,5.0,2,148,144,24.0,21.0,23.0,1.0,6.0,5,1,21.0,14,23.0,23.0,2.0,29,19.0,92,24,17.0,19.0,8.0,16,0,94,22.0,18.0,0.0,16.0,23.0,8.0,false
13.0,22.0,23.0,36,18.0,9.0,22.0,12,9.0,16.0,1,90,59,23.0,1.0,7.0,8.0,21.0,11,7,14.0,8,23.0,19.0,17.0,35,4.0,93,26,7.0,22.0,3.0,5,25,85,5.0,1.0,16.0,7.0,21.0,15.0,false
21.0,5.0,19.0,16,20.0,20.0,9.0,4,16.0,16.0,0,135,62,17.0,13.0,8.0,8.0,22.0,17,2,11.0,9,2.0,1.0,6.0,14,16.0,9,17,1.0,24.0,26.0,36,22,33,16.0,7.0,10.0,20.0,23.0,26.0,false
6.0,23.0,24.0,9,16.0,17.0,1.0,1,8.0,12.0,1,8,91,6.0,3.0,19.0,17.0,19.0,6,0,3.0,18,12.0,7.0,13.0,5,10.0,64,17,15.0,8.0,1.0,5,30,90,11.0,6.0,7.0,3.0,16.0,24.0,false
0.0,26.0,7.0,29,2.0,10.0,6.0,26,0.0,15.0,0,102,135,20.0,21.0,3.0,0.0,26.0,16,8,8.0,18,26.0,1.0,8.0,7,0.0,59,14,20.0,16.0,16.0,23,31,120,10.0,0.0,11.0,5.0,7.0,0.0,true
23.0,5.0,14.0,0,8.0,18.0,25.0,16,25.0,9.0,2,129,105,1.0,25.0,0.0,12.0,23.0,1,1,13.0,2,26.0,4.0,16.0,8,24.0,132,10,6.0,12.0,12.0,9,3,138,3.0,5.0,4.0,22.0,6.0,18.0,true
12.0,17.0,24.0,23,0.0,26.0,2.0,12,16.0,25.0,2,50,122,17.0,10.0,23.0,20.0,0.0,2,4,1.0,18,15.0,9.0,22.0,33,14.0,72,21,24.0,20.0,6.0,9,7,21,0.0,19.0,21.0,9.0,18.0,8.0,true
22.0,22.0,22.0,2,20.0,19.0,4.0,4,6.0,19.0,0,81,140,15.0,5.0,5.0,7.0,19.0,17,4,20.0,17,17.0,26.0,17.0,0,1.0,22,7,0.0,1.0,25.0,8,12,146,20.0,21.0,15.0,9.0,6.0,5.0,false
25.0,7.0,22.0,3,7.0,5.0,12.0,29,8.0,15.0,2,75,123,9.0,20.0,15.0,26.0,20.0,5,0,2.0,15,4.0,26.0,13.0,11,26.0,142,18,6.0,22.0,5.0,10,4,78,4.0,20.0,14.0,23.0,22.0,21.0,false
16.0,9.0,11.0,7,8.0,8.0,2.0,5,18.0,12.0,1,115,12,10.0,12.0,17.0,13.0,14.0,17,10,21.0,9,15.0,16.0,18.0,36,19.0,57,24,21.0,13.0,14.0,34,6,35,2.0,22.0,1.0,15.0,15.0,7.0,true
10.0,0.0,12.0,35,16.0,21.0,11.0,35,17.0,19.0,3,21,24,17.0,14.0,1.0,20.0,3.0,1,7,24.0,2,5.0,12.0,26.0,6,11.0,73,32,10.0,15.0,21.0,35,16,51,20.0,10.0,22.0,23.0,22.0,25.0,false
3.0,17.0,15.0,24,15.0,6.0,25.0,14,0.0,23.0,0,93,136,2.0,16.0,3.0,25.0,19.0,13,6,4.0,11,21.0,3.0,15.0,26,21.0,54,1,20.0,19.0,4.0,17,16,11,0.0,24.0,11.0,4.0,1.0,25.0,true
16.0,19.0,3.0,11,14.0,11.0,2.0,15,19.0,4.0,0,15,29,19.0,25.0,13.0,8.0,11.0,20,0,17.0,7,5.0,19.0,8.0,1,4.0,103,1,24.0,25.0,3.0,24,23,143,12.0,11.0,1.0,4.0,21.0,12.0,false
16.0,25.0,0.0,11,11.0,19.0,19.0,12,6.0,20.0,1,144,17,4.0,14.0,13.0,15.0,23.0,13,4,15.0,1,23.0,1.0,24.0,17,23.0,25,14,24.0,9.0,8.0,7,14,80,19.0,6.0,12.0,5.0,19.0,23.0,false
14.0,21.0,25.0,1,8.0,13.0,21.0,7,21.0,14.0,3,44,82,15.0,15.0,11.0,1.0,0.0,17,1,4.0,20,21.0,21.0,10.0,22,18.0,29,25,6.0,2.0,4.0,18,26,107,14.0,4.0,5.0,9.0,26.0,7.0,true
24.0,22.0,20.0,19,14.0,6.0,4.0,13,20.0,13.0,2,26,138,22.0,5.0,1.0,22.0,18.0,13,9,1.0,1,25.0,9.0,24.0,29,10.0,108,1,22.0,7.0,13.0,4,3,63,16.0,2.0,17.0,10.0,24.0,11.0,false
24.0,20.0,13.0,27,12.0,13.0,18.0,34,0.0,25.0,3,128,31,24.0,9.0,19.0,14.0,9.0,14,8,9.0,3,26.0,19.0,25.0,17,6.0,115,9,0.0,0.0,24.0,17,10,37,7.0,13.0,20.0,25.0,26.0,23.0,true
9.0,10.0,22.0,26,24.0,14.0,12.0,19,26.0,16.0,3,15,5,24.0,18.0,5.0,25.0,23.0,15,8,2.0,3,6.0,9.0,25.0,5,5.0,97,1,4.0,4.0,22.0,31,6,108,19.0,14.0,19.0,20.0,24.0,2.0,false
9.0,20.0,13.0,13,4.0,11.0,24.0,34,4.0,3.0,1,132,114,6.0,17.0,10.0,11.0,18.0,8,10,15.0,1,25.0,23.0,13.0,31,16.0,121,31,3.0,17.0,10.0,32,35,104,26.0,10.0,3.0,26.0,8.0,21.0,true
24.0,24.0,15.0,19,6.0,18.0,16.0,21,2.0,2.0,3,11,109,4.0,25.0,2.0,26.0,22.0,2,7,3.0,12,17.0,13.0,25.0,34,18.0,10,35,22.0,5.0,10.0,14,21,5,18.0,5.0,22.0,6.0,1.0,22.0,false
9.0,10.0,10.0,11,14.0,7.0,15.0,29,23.0,14.0,1,6,90,23.0,23.0,24.0,24.0,6.0,1,1,11.0,0,7.0,17.0,2.0,20,7.0,40,31,26.0,16.0,7.0,29,27,80,23.0,19.0,19.0,26.0,22.0,25.0,false
8.0,2.0,15.0,23,4.0,18.0,8.0,3,6.0,7.0,0,22,69,7.0,22.0,0.0,21.0,0.0,9,4,25.0,17,24.0,18.0,15.0,31,6.0,5,3,8.0,11.0,12.0,27,9,67,11.0,11.0,21.0,12.0,15.0,5.0,false
26.0,23.0,1.0,33,21.0,23.0,3.0,12,22.0,13.0,3,0,59,0.0,22.0,12.0,11.0,25.0,19,11,15.0,3,6.0,26.0,10.0,28,24.0,5,2,5.0,23.0,14.0,9,22,49,0.0,15.0,24.0,24.0,5.0,19.0,false
7.0,13.0,6.0,0,8.0,22.0,17.0,6,10.0,22.0,1,99,142,21.0,17.0,1.0,5.0,2.0,19,2,22.0,6,5.0,0.0,6.0,29,14.0,28,31,6.0,22.0,2.0,15,4,65,17.0,5.0,15.0,1.0,21.0,12.0,true
6.0,12.0,12.0,0,22.0,22.0,19.0,29,1.0,19.0,1,103,7,12.0,2.0,24.0,15.0,23.0,20,11,1.0,12,25.0,10.0,19.0,33,14.0,9,1,24.0,5.0,2.0,17,3,92,0.0,20.0,15.0,0.0,4.0,25.0,false
22.0,23.0,5.0,16,12.0,21.0,18.0,19,15.0,1.0,1,112,16,8.0,16.0,20.0,23.0,7.0,2,7,0.0,8,2.0,7.0,11.0,4,6.0,139,13,4.0,26.0,7.0,32,10,33,14.0,8.0,25.0,9.0,15.0,23.0,true
1.0,12.0,8.0,8,22.0,7.0,4.0,9,19.0,6.0,1,73,108,15.0,0.0,20.0,19.0,7.0,8,6,8.0,1,20.0,25.0,1.0,24,17.0,50,21,5.0,11.0,15.0,21,33,9,23.0,6.0,9.0,14.0,2.0,11.0,false
19.0,17.0,2.0,14,5.0,0.0,8.0,16,17.0,6.0,0,90,57,19.0,13.0,24.0,6.0,25.0,17,1,6.0,16,19.0,12.0,18.0,18,2.0,18,13,26.0,4.0,7.0,32,21,76,5.0,6.0,21.0,19.0,17.0,6.0,true
26.0,10.0,20.0,31,9.0,5.0,19.0,25,23.0,11.0,3,77,7,20.0,17.0,18.0,25.0,26.0,19,2,25.0,17,23.0,6.0,18.0,15,12.0,16,34,20.0,23.0,11.0,5,31,24,15.0,22.0,24.0,10.0,25.0,6.0,false
25.0,0.0,8.0,20,12.0,12.0,9.0,27,12.0,4.0,3,131,78,21.0,19.0,25.0,0.0,15.0,13,9,22.0,18,7.0,16.0,11.0,36,17.0,102,34,25.0,5.0,8.0,17,26,84,17.0,6.0,2.0,3.0,16.0,26.0,true
0.0,19.0,24.0,35,16.0,16.0,6.0,15,2.0,13.0,0,127,116,12.0,15.0,13.0,19.0,21.0,20,9,5.0,17,15.0,20.0,17.0,16,25.0,127,29,7.0,9.0,5.0,22,25,35,0.0,15.0,6.0,24.0,7.0,8.0,false
0.0,17.0,9.0,14,22.0,22.0,19.0,29,5.0,17.0,1,74,23,4.0,10.0,19.0,24.0,22.0,4,3,7.0,8,26.0,11.0,16.0,13,13.0,56,4,10.0,21.0,25.0,9,16,45,15.0,17.0,11.0,20.0,26.0,6.0,false
2.0,24.0,5.0,24,6.0,5.0,9.0,11,14.0,7.0,2,59,44,5.0,12.0,4.0,18.0,24.0,6,10,3.0,2,3.0,10.0,23.0,13,17.0,112,35,24.0,22.0,7.0,26,21,66,2.0,14.0,9.0,26.0,6.0,4.0,true
22.0,20.0,12.0,18,19.0,10.0,5.0,29,4.0,19.0,1,139,107,6.0,8.0,4.0,15.0,23.0,9,6,20.0,14,20.0,8.0,26.0,30,13.0,38,27,0.0,13.0,16.0,19,29,20,23.0,4.0,19.0,6.0,20.0,23.0,false
19.0,2.0,24.0,5,3.0,23.0,20.0,4,16.0,8.0,1,73,103,5.0,5.0,1.0,6.0,4.0,13,1,24.0,4,4.0,17.0,26.0,24,24.0,99,7,13.0,26.0,12.0,36,1,26,12.0,0.0,14.0,18.0,7.0,15.0,true
8.0,18.0,13.0,29,24.0,3.0,2.0,15,25.0,22.0,3,113,123,7.0,18.0,1.0,9.0,17.0,16,2,6.0,13,13.0,25.0,2.0,19,23.0,109,19,20.0,26.0,16.0,2,30,1,8.0,9.0,23.0,0.0,14.0,17.0,true
11.0,2.0,0.0,24,15.0,5.0,14.0,29,19.0,26.0,1,119,99,23.0,25.0,3.0,16.0,4.0,12,10,22.0,11,21.0,26.0,17.0,26,14.0,55,15,13.0,6.0,1.0,26,33,74,4.0,1.0,8.0,19.0,20.0,18.0,false
3.0,0.0,23.0,33,5.0,22.0,19.0,11,5.0,16.0,2,53,131,15.0,7.0,24.0,17.0,9.0,19,8,11.0,3,7.0,13.0,4.0,18,22.0,125,9,3.0,26.0,26.0,14,33,114,15.0,18.0,15.0,26.0,9.0,18.0,false
18.0,5.0,6.0,32,9.0,14.0,11.0,10,0.0,15.0,2,56,114,18.0,5.0,13.0,9.0,25.0,17,0,2.0,2,8.0,21.0,6.0,24,8.0,103,28,13.0,26.0,8.0,36,10,10,20.0,25.0,13.0,16.0,22.0,17.0,true
6.0,13.0,23.0,12,19.0,16.0,1.0,27,26.0,23.0,0,115,93,10.0,1.0,21.0,19.0,18.0,13,6,26.0,3,17.0,15.0,19.0,5,17.0,113,30,7.0,22.0,1.0,10,12,52,0.0,0.0,9.0,2.0,16.0,0.0,false
12.0,3.0,24.0,22,4.0,22.0,26.0,18,8.0,11.0,1,142,87,13.0,4.0,17.0,8.0,1.0,5,10,4.0,1,25.0,15.0,6.0,33,2.0,55,28,14.0,0.0,1.0,4,8,41,10.0,3.0,7.0,20.0,4.0,11.0,false
20.0,7.0,12.0,35,26.0,10.0,4.0,28,17.0,4.0,3,33,92,21.0,5.0,0.0,3.0,25.0,16,3,3.0,6,12.0,17.0,3.0,23,6.0,67,22,0.0,12.0,24.0,21,31,74,24.0,8.0,1.0,24.0,22.0,4.0,true
7.0,13.0,20.0,9,16.0,3.0,20.0,14,8.0,22.0,0,88,58,8.0,21.0,3.0,25.0,5.0,17,8,10.0,4,2.0,26.0,20.0,29,17.0,71,6,25.0,7.0,24.0,24,36,3,16.0,25.0,18.0,5.0,18.0,3.0,true
11.0,14.0,21.0,31,3.0,7.0,20.0,2,15.0,25.0,1,125,57,18.0,21.0,7.0,16.0,11.0,4,2,10.0,11,14.0,6.0,2.0,16,6.0,107,16,16.0,18.0,21.0,1,10,20,1.0,13.0,26.0,9.0,2.0,10.0,false
4.0,23.0,23.0,34,21.0,11.0,4.0,33,7.0,19.0,2,76,59,15.0,20.0,13.0,26.0,24.0,3,2,7.0,19,12.0,4.0,13.0,4,3.0,44,33,11.0,2.0,5.0,32,34,92,20.0,5.0,10.0,1.0,12.0,5.0,false
22.0,12.0,16.0,16,18.0,16.0,9.0,6,24.0,25.0,3,38,106,7.0,11.0,3.0,11.0,5.0,15,2,4.0,13,17.0,9.0,16.0,3,25.0,61,25,1.0,24.0,22.0,23,18,91,15.0,19.0,23.0,23.0,22.0,11.0,false
12.0,0.0,18.0,2,8.0,25.0,4.0,3,9.0,13.0,1,143,85,5.0,12.0,6.0,25.0,12.0,17,8,25.0,7,21.0,26.0,25.0,33,0.0,125,20,17.0,6.0,13.0,13,9,148,6.0,25.0,19.0,5.0,6.0,0.0,true
26.0,22.0,19.0,20,5.0,25.0,25.0,1,9.0,15.0,1,104,120,5.0,2.0,18.0,16.0,12.0,18,6,24.0,4,12.0,8.0,13.0,36,6.0,83,4,13.0,17.0,10.0,29,17,16,9.0,1.0,3.0,18.0,11.0,2.0,false
1.0,20.0,5.0,22,10.0,5.0,6.0,16,5.0,16.0,3,6,32,15.0,10.0,7.0,0.0,7.0,17,4,26.0,0,4.0,0.0,11.0,9,3.0,71,20,4.0,26.0,9.0,16,6,14,21.0,3.0,1.0,26.0,5.0,24.0,false
8.0,17.0,14.0,23,22.0,6.0,2.0,31,21.0,7.0,0,113,94,11.0,15.0,1.0,18.0,5.0,17,9,21.0,5,17.0,23.0,18.0,31,13.0,96,4,6.0,2.0,22.0,17,25,118,10.0,5.0,4.0,22.0,14.0,23.0,true
7.0,17.0,25.0,6,14.0,1.0,9.0,15,14.0,6.0,0,121,104,22.0,20.0,21.0,8.0,20.0,1,4,5.0,5,5.0,25.0,1.0,30,25.0,88,36,20.0,21.0,2.0,25,3,134,15.0,2.0,6.0,14.0,17.0,4.0,true
0.0,17.0,26.0,32,9.0,21.0,1.0,2,17.0,19.0,3,8,126,23.0,26.0,24.0,2.0,17.0,6,3,15.0,6,5.0,26.0,6.0,20,11.0,131,12,11.0,22.0,10.0,36,5,127,11.0,10.0,11.0,12.0,1.0,13.0,false
17.0,21.0,15.0,35,7.0,6.0,26.0,26,8.0,12.0,2,50,23,11.0,21.0,23.0,20.0,8.0,0,10,7.0,20,9.0,5.0,8.0,16,20.0,73,8,4.0,6.0,15.0,15,27,58,0.0,19.0,6.0,8.0,21.0,12.0,false
4.0,21.0,11.0,27,24.0,22.0,1.0,21,26.0,3.0,0,122,101,12.0,18.0,19.0,14.0,20.0,11,8,21.0,15,15.0,5.0,23.0,22,11.0,140,18,26.0,12.0,21.0,19,10,53,2.0,12.0,15.0,11.0,25.0,15.0,true
13.0,15.0,17.0,26,21.0,1.0,13.0,19,22.0,7.0,2,102,40,11.0,2.0,15.0,3.0,18.0,13,11,19.0,1,4.0,9.0,23.0,0,23.0,95,18,14.0,12.0,4.0,6,25,48,26.0,7.0,9.0,0.0,24.0,17.0,true
3.0,13.0,24.0,1,12.0,13.0,2.0,25,3.0,26.0,3,34,107,10.0,0.0,13.0,7.0,12.0,2,6,2.0,0,9.0,21.0,18.0,31,15.0,106,27,0.0,15.0,7.0,14,22,39,7.0,26.0,8.0,8.0,15.0,4.0,false
13.0,2.0,3.0,7,2.0,15.0,14.0,0,18.0,24.0,3,94,118,18.0,3.0,20.0,22.0,9.0,6,0,22.0,4,2.0,11.0,0.0,34,8.0,125,33,25.0,10.0,14.0,31,3,120,7.0,2.0,7.0,23.0,24.0,11.0,false
4.0,9.0,6.0,22,9.0,17.0,14.0,26,10.0,11.0,0,10,130,0.0,20.0,2.0,21.0,11.0,11,7,25.0,6,11.0,12.0,14.0,12,5.0,25,28,21.0,24.0,11.0,7,4,140,18.0,10.0,14.0,12.0,22.0,6.0,true
5.0,9.0,4.0,27,22.0,11.0,25.0,1,18.0,3.0,3,11,15,15.0,3.0,8.0,25.0,10.0,14,6,16.0,9,0.0,11.0,10.0,10,14.0,89,33,13.0,20.0,13.0,36,25,48,17.0,1.0,5.0,16.0,14.0,9.0,false
7.0,1.0,5.0,15,6.0,11.0,2.0,26,4.0,7.0,0,15,69,1.0,0.0,1.0,20.0,8.0,11,11,6.0,15,18.0,4.0,11.0,25,8.0,116,4,8.0,1.0,10.0,30,15,9,17.0,16.0,20.0,12.0,24.0,6.0,false
12.0,13.0,21.0,9,6.0,9.0,12.0,4,20.0,13.0,0,144,99,14.0,18.0,6.0,18.0,23.0,15,5,21.0,2,12.0,26.0,24.0,0,9.0,32,2,9.0,22.0,18.0,29,13,106,26.0,19.0,15.0,9.0,8.0,2.0,false
7.0,13.0,24.0,6,8.0,17.0,25.0,16,15.0,2.0,3,82,68,5.0,6.0,25.0,26.0,13.0,9,5,13.0,1,21.0,6.0,22.0,16,10.0,27,29,6.0,12.0,0.0,13,7,108,9.0,16.0,0.0,20.0,23.0,0.0,false
21.0,1.0,6.0,31,24.0,22.0,13.0,21,25.0,14.0,3,111,52,24.0,17.0,0.0,13.0,26.0,20,5,14.0,20,9.0,21.0,0.0,18,17.0,75,12,15.0,21.0,12.0,33,15,131,4.0,0.0,12.0,7.0,19.0,16.0,false
2.0,18.0,19.0,31,3.0,10.0,25.0,31,0.0,3.0,0,22,142,25.0,24.0,17.0,3.0,14.0,9,2,6.0,16,13.0,19.0,26.0,15,5.0,110,6,1.0,20.0,6.0,35,25,8,13.0,14.0,10.0,9.0,11.0,15.0,false
25.0,12.0,26.0,11,7.0,12.0,19.0,5,17.0,10.0,2,9,7,14.0,14.0,3.0,14.0,4.0,7,3,0.0,15,21.0,20.0,19.0,13,8.0,20,8,22.0,14.0,3.0,5,16,131,26.0,16.0,18.0,14.0,15.0,21.0,false
10.0,18.0,9.0,0,18.0,4.0,20.0,20,1.0,0.0,3,91,100,8.0,26.0,19.0,3.0,1.0,18,6,22.0,0,22.0,6.0,25.0,29,22.0,45,20,26.0,1.0,16.0,30,29,77,0.0,10.0,6.0,1.0,6.0,2.0,true
26.0,26.0,20.0,32,23.0,6.0,4.0,28,13.0,13.0,3,53,127,11.0,5.0,9.0,14.0,25.0,13,11,20.0,10,11.0,9.0,11.0,24,26.0,117,6,21.0,23.0,11.0,11,3,98,11.0,8.0,6.0,3.0,20.0,0.0,false
13.0,13.0,19.0,35,15.0,4.0,0.0,2,6.0,1.0,1,70,109,12.0,6.0,25.0,20.0,9.0,13,2,22.0,12,25.0,7.0,8.0,16,11.0,11,19,6.0,9.0,21.0,22,5,148,22.0,9.0,24.0,15.0,9.0,11.0,false
4.0,25.0,7.0,2,12.0,6.0,6.0,12,8.0,14.0,0,77,138,23.0,3.0,26.0,10.0,5.0,6,11,18.0,10,15.0,26.0,18.0,22,14.0,107,2,24.0,15.0,3.0,25,10,105,8.0,6.0,11.0,24.0,20.0,15.0,false
5.0,20.0,24.0,24,10.0,2.0,25.0,8,13.0,17.0,1,107,109,14.0,11.0,19.0,1.0,7.0,16,4,25.0,3,13.0,25.0,25.0,11,17.0,45,28,12.0,3.0,1.0,19,9,12,5.0,1.0,10.0,2.0,17.0,7.0,false
12.0,9.0,26.0,36,10.0,12.0,17.0,10,21.0,26.0,3,65,124,10.0,12.0,8.0,18.0,5.0,3,8,23.0,19,19.0,22.0,25.0,28,9.0,116,27,12.0,8.0,11.0,4,6,44,22.0,15.0,3.0,2.0,10.0,15.0,false
19.0,16.0,6.0,35,26.0,0.0,1.0,16,20.0,23.0,0,70,71,12.0,24.0,25.0,20.0,5.0,5,7,23.0,5,6.0,0.0,16.0,12,2.0,138,14,2.0,19.0,9.0,8,1,104,4.0,19.0,12.0,11.0,20.0,13.0,false
17.0,14.0,24.0,13,12.0,26.0,2.0,20,26.0,5.0,0,27,103,18.0,13.0,6.0,21.0,16.0,0,5,2.0,6,2.0,5.0,12.0,16,8.0,40,1,18.0,24.0,2.0,15,21,37,23.0,13.0,23.0,2.0,9.0,20.0,false
